76259,Lutung Kasarung,id,2,10.0,2004-06-11,2004-06-11,false,717.0,[Action & Adventure,  Drama,  War & Politics]
194805,17 Forever,id,1,10.0,2022-03-10,2022-07-07,true,1.374,[Drama]
76260,Karmapala,id,1,10.0,2002-06-14,2003-01-14,false,2.9,[Action & Adventure,  War & Politics]
76265,Mandala dari Sungai Ular,id,1,10.0,2004-12-16,2004-12-16,false,1.255,[Action & Adventure,  Sci-Fi & Fantasy,  War & Politics]
76280,Mahkota Mayangkara,id,1,10.0,1993-06-21,1993-06-21,false,1.692,[]
76279,Mahkota Majapahit,id,1,10.0,1994-06-21,1994-06-21,false,2.02,[Action & Adventure,  War & Politics]
76264,Jurus Halilintar,id,1,10.0,2004-05-11,2004-05-11,false,1.217,[Action & Adventure,  Sci-Fi & Fantasy,  Soap,  War & Politics]
76261,Wali Songo,id,1,10.0,2003-10-25,2003-10-25,false,2.302,[Action & Adventure,  War & Politics]
76281,Kaca Benggala,id,1,10.0,1994-12-28,1994-12-28,false,3.525,[Action & Adventure,  Mystery]
76262,Pengantin Lembah Hantu,id,1,10.0,2003-12-11,2003-12-11,false,1.968,[Action & Adventure,  Mystery,  Sci-Fi & Fantasy,  War & Politics]
76266,Keris Empu Gandring,id,1,10.0,2004-06-15,2004-06-15,false,2.087,[Action & Adventure,  War & Politics]
76263,Santet,id,1,10.0,2004-03-11,2004-03-11,false,1.241,[Action & Adventure,  Mystery,  Sci-Fi & Fantasy]
222523,Ocean Star,id,1,10.0,2022-09-19,2023-01-08,false,798.0,[Drama]
50251,Kugapai Cintamu,id,1,10.0,2007-06-09,2007-06-09,false,1.122,[Family,  Drama,  Soap]
50250,Andini,id,1,10.0,,,false,1.205,[Family,  Drama,  Soap]
222524,Substitute Husband,id,1,10.0,2022-03-01,2023-03-19,false,1.365,[Drama,  Family]
66359,Misteri  Gunung Merapi,id,1,10.0,1998-11-01,1998-11-01,false,3.459,[Action & Adventure,  Mystery,  War & Politics]
66360,Singgasana Brama Kumbara,id,1,10.0,1995-03-04,1995-03-04,false,2.455,[Action & Adventure,  War & Politics]
76383,Pengorbanan Anggun,id,1,10.0,2009-12-02,2009-12-02,false,1.301,[Drama,  Family]
100609,Nic & Mar,id,1,10.0,2015-03-13,2015-04-03,false,1.297,[Drama]
76382,Monalisa,id,1,10.0,2008-12-22,2008-12-22,false,1.4,[Drama,  Family]
76379,Panji,id,1,10.0,2007-08-13,2007-08-13,false,1.4,[Crime,  Drama,  Family]
73832,Nyi Roro Kidul,id,1,10.0,2003-06-10,2003-06-10,false,2.088,[Action & Adventure,  Drama,  War & Politics]
66362,Tutur Tinular,id,1,10.0,1997-10-25,1999-07-02,false,6.633,[Action & Adventure,  War & Politics]
76381,Larasati,id,1,10.0,2008-12-01,2008-12-01,false,915.0,[Crime,  Drama,  Family]
76380,Tiara,id,1,10.0,2007-09-15,2007-09-15,false,1.74,[Drama,  Family]
52034,Mukjizat Cinta,id,1,10.0,2009-08-03,2009-08-03,false,1.158,[Drama,  Family,  Soap]
100870,Tunnel,id,1,10.0,2019-12-23,2020-03-30,false,3.458,[Crime,  Drama,  Mystery]
110639,Serigala Terakhir: The Series,id,1,10.0,2020-09-25,2022-09-21,true,0.0,[Action & Adventure,  Crime,  Drama]
87316,Nyi Roro Kidul,id,1,10.0,2019-03-04,2019-03-04,true,0.88,[]
239144,Comedy Island Indonesia,id,1,10.0,2023-11-09,2023-11-09,true,4.964,[Comedy,  Reality]
219485,Married Ex-Boyfriend,id,1,10.0,2023-01-31,2023-02-28,false,1.565,[Drama]
52397,Di Antara Dua Pilihan,id,1,10.0,,,false,1.12,[Family,  Drama,  Soap]
84901,Knock Out Girl,id,1,10.0,2018-12-12,2019-01-18,false,1.457,[Drama]
231053,Kelaku The Series,id,1,10.0,2023-07-17,2023-07-17,true,0.6,[Comedy,  Mystery]
53417,Beware of Sule,id,1,10.0,2008-04-01,2008-04-01,false,1.442,[Comedy]
130899,The East,id,1,10.0,2015-01-31,2016-09-04,true,19.296,[]
74524,Roro Mendut,id,1,10.0,2005-01-18,2005-01-18,false,2.066,[Action & Adventure,  War & Politics]
114152,Good Friends,id,1,10.0,,2020-11-15,true,0.6,[Reality]
222393,Halal Lover,id,1,10.0,2022-05-09,2022-05-27,true,1.354,[Drama,  Comedy,  Family]
75084,Pacah Paruik,id,1,10.0,2016-01-02,2018-11-01,true,1.007,[Comedy]
76564,Dendam Nyi Pelet,id,1,10.0,2001-03-12,2001-03-12,false,4.619,[Action & Adventure,  Crime,  Sci-Fi & Fantasy,  War & Politics]
228999,Mahram Untuk Najwa,id,1,10.0,2021-07-30,2021-08-15,false,1.4,[Drama]
50243,Putri Duyung Marina,id,1,10.0,2010-04-19,2010-04-19,false,1.447,[Sci-Fi & Fantasy,  Soap,  Action & Adventure,  Drama]
227137,Tiara of Love,id,1,10.0,2021-05-24,2021-06-05,true,0.6,[]
50254,Jihan,id,1,10.0,2008-09-01,2008-09-01,false,2.168,[Family,  Drama,  Soap]
50248,Amanda,id,1,10.0,2009-04-23,2009-04-23,false,1.463,[Family,  Soap,  Drama]
50244,Anak Membawa Berkah,id,1,10.0,2009-08-22,2009-08-22,false,2.906,[Family,  Drama,  Soap]
50313,Angling Dharma,id,1,10.0,2000-05-10,2000-05-10,false,1.268,[War & Politics,  Action & Adventure]
225864,A+,id,8,9.6,2023-05-25,2023-05-25,false,6.114,[Drama]
